;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
512;4170;São João de Iracema;SP;2015;35492511;Prefeitura Municipal de São João de Iracema;PMSJI;Local;Água e Esgoto;Administração pública direta;1885;1538;345.0;111.46;0.0;658.0;638.0;82287.54;;0.0;0.0;100.0;100.0;80.91;67.6;81.59;81.59;0.0;0.0;100.0;100.0;0.0;100.0;0.6769275362318841;0.0;0.0;-0.0;3549250;possui registro;100,00;100,00;100,00;sim;Lei nº 12.305 de 2 de agosto de 2010;parcialmente;não;;não;;não;;não;;sim;não;sim
513;4182;São Joaquim da Barra;SP;2015;35494011;Prefeitura Municipal de São Joaquim da Barra;PMSJB;Local;Água e Esgoto;Administração pública direta;50110;49211;8168.0;6737.79;0.0;16584.0;16490.0;3689440.99;;0.0;0.0;99.59;99.59;0.0;17.51;97.8;97.8;0.0;0.0;100.0;100.0;0.0;100.0;0.17509916748285992;0.35575191235988474;0.3785970730103035;0.4760850328135225;3549409;possui registro;100,00;100,00;0,00;sim;Lei Lei 11.445/2007 / Audiência pública 28/07/2011.;sim, para todos os órgãos e entidades;não;;não;;não;;sim;Existe programa de abastecimento emergencial, casa a casa.;sim;não;sim
514;4190;São José da Bela Vista;SP;2015;35495011;Prefeitura Municipal de São José da Bela Vista;PMSJBV;Local;Água e Esgoto;Administração pública direta;8823;7856;1443.65;836.28;0.0;2864.0;2864.0;181760.87;;0.0;0.0;95.85;95.85;80.99;41.81;95.84;95.84;0.4;0.37;100.0;100.0;0.0;0.88;0.42071831815190663;0.5776146664095203;0.5776146664095203;0.10270860094261447;3549508;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Plano Preventivo de Defesa Civil Municipal;sim;Racionamento em épocas de seca para contingência.;sim;Racionamento em época de seca para contingência.;sim;Captação de água em represas sem muita escassez para tratamento na ETA.;sim;não;sim
515;4200;São José do Rio Pardo;SP;2015;35497011;Superintendência Autônoma de Água e Esgoto de São José do Rio Pardo;SAAESRP;Local;Água e Esgoto;Autarquia;54388;48162;7500.0;3589.0;0.0;26840.0;19550.0;5341185.12;23851.16;226757.86;0.0;100.0;100.0;8.78;52.15;91.13;88.55;0.0;0.0;100.0;100.0;0.0;100.0;0.5214666666666667;0.3284983420816013;0.2687361702287524;-0.0;3549706;possui registro;100,00;100,00;10,00;sim;Lei 4521;parcialmente;não;;sim;Caminhão Pipa;sim;Caminhão Pipa;não;;não;não;sim
516;4208;São José do Rio Preto;SP;2015;35498011;Serviço Municipal Autônomo de Água e Esgoto;SEMAE;Local;Água e Esgoto;Autarquia;442548;415700;42812.86;29097.92;0.0;138988.0;148129.0;139052611.72;17013536.56;0.0;0.0;95.54;98.81;100.0;34.07;89.74;92.81;3.24;0.13;108.12;106.9;4.54;107.37;0.3203462697890307;0.24347119657312008;0.30972232502111935;-0.06566933563239152;3549805;possui registro;95,00;95,00;95,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
517;4216;São José dos Campos;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;688597;674588;57453.73;42327.2;0.0;201970.0;183360.0;198880978.09;34044522.36;;;100.0;98.1;94.0;35.96;99.96;96.12;1.7;0.19;106.31;105.83;1.95;105.28;0.26328194879601385;0.9679642948687011;0.2774429311005061;0.12502278012925797;3549904;possui registro;98,00;90,00;95,50;sim;Decreto 15210/12;parcialmente;sim;Defesa Civil, reparo nas instalações danificadas, implementação de rodízio, comunic a polícia,etc...;sim;Comunicação a polícia, comunicação a operadora, deslocamento da frota de caminhão tanque,etc...;sim;Implementação de rodízio, transferência de água entre setores, reparo das instalações,etc...;sim;A operadora deverá ter ações mitigadora, plano de contingência (decretos 15210/12 e 15259/13);sim;não;sim
518;4224;São Lourenço da Serra;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15177;13815;582.75;532.39;0.0;3553.0;2109.0;2222628.06;770930.62;;;50.97;30.13;52.83;26.78;46.4;27.42;0.0;0.0;113.67;113.67;0.0;113.67;0.08641784641784644;0.02378501625992922;0.011859527787912803;0.34473518316842855;3549953;possui registro;80,00;60,00;100,00;sim;Lei PLANO DIRETOR - LEI 738/06;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
519;4232;São Luís do Paraitinga;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10731;6379;509.55;471.73;0.0;3303.0;2903.0;2025605.31;129358.5;;;94.84;84.78;72.78;30.41;56.38;50.4;0.7;1.45;118.33;115.0;0.0;115.0;0.07422235305661862;0.010071818079005526;0.021910900020650152;0.25411409066197677;3550001;possui registro;90,00;90,00;90,00;não;;não;não;;sim;1;sim;1;não;;não;sim;não
520;4240;São Manuel;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;40367;39389;3562.05;2544.03;0.0;15823.0;15128.0;11854570.66;757462.02;;;99.16;96.25;80.03;37.93;96.75;93.91;0.0;0.5;103.72;103.59;0.89;100.64;0.28579610056007076;0.33269641269861894;0.258495474408423;0.0688315132336393;3550100;possui registro;100,00;97,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Ações e medidas pela Sabesp;sim;represamento em dois pontos dos córregos com bombeamento p/estação de tratamento de água;sim;represamento em dois pontos dos córregos com bombeamento p/estação de tratamento de água;sim;Plano Emergencial realizado pela Sabesp;sim;não;sim
521;4248;São Miguel Arcanjo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;32769;22404;1694.99;1334.4;0.0;9237.0;7353.0;5303096.95;348546.82;;;100.0;81.94;67.37;36.48;69.85;56.02;2.47;0.42;110.73;109.47;0.65;105.82;0.21273871822252632;0.030634189434509577;0.017195383848966104;-0.0987558681637055;3550209;não possui registro;;;;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
522;4256;São Pedro;SP;2015;35504011;Serviço Autônomo de Água e Esgoto de São Pedro;SAAESP;Local;Água e Esgoto;Autarquia;34284;28810;4420.16;2317.68;0.0;13846.0;12019.0;7221773.0;636087.0;0.0;2381784.0;100.0;97.0;10.95;60.14;100.0;81.51;0.07;0.06;100.0;100.0;0.0;100.0;0.4756569897922247;1.0;0.08675467160675661;0.09699279226363065;3550407;possui registro;100,00;100,00;15,00;sim;Outro Portaria n. 3221/2013;sim, para todos os órgãos e entidades;sim;Campanhas Publicitarias de Racionamento do Uso da Água;sim;Reservatório em todas as escolas municipais;sim;Reservatório em todas as unidades básicas de saude;sim;Novos reservatórios, construção de novas adutoras de água bruta, interligação da ETA 1 com a ETA 2;sim;sim;sim
523;4264;São Pedro do Turvo;SP;2015;35505011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;7567;5414;595.0;595.0;0.0;2209.0;2104.0;714688.49;77400.0;0.0;0.0;97.52;97.52;74.34;5.04;69.78;69.78;2.43;7.35;100.0;100.0;7.35;100.0;0.0;0.025466974829957394;0.026703963942836823;;3550506;não possui registro;;;;não;;parcialmente;não;;sim;Através de caminhão e trator pipa do município;sim;Através de caminhão e trator pipa do município;não;;sim;não;sim
524;4271;São Roque;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;86515;78466;7345.45;4127.26;0.0;23467.0;14732.0;20066936.64;15032298.5;;;72.43;46.77;0.0;53.46;65.69;42.42;0.56;0.28;108.79;107.27;1.74;104.39;0.43812019685655745;0.05533780758568578;0.013857449723408325;-0.033231816071406406;3550605;possui registro;80,00;98,00;0,00;sim;Lei 3750;parcialmente;sim;Licencimaneto junto à CETESB ao DADE de movas captações de água no município;não;;não;;não;;sim;não;não
525;4279;São Sebastião;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;83020;82085;8137.97;5563.06;0.0;27027.0;18431.0;29534760.07;18558931.29;;;66.58;47.62;70.24;41.65;65.83;47.08;0.07;1.57;100.07;100.52;0.33;100.07;0.3164069172041676;0.04421658735928622;0.051114679517599695;0.1264022729220076;3550704;possui registro;69,00;39,00;70,00;sim;Decreto 1897/2013;parcialmente;não;;não;;não;;não;;sim;sim;sim
526;4287;São Sebastião da Grama;SP;2015;35508011;Prefeitura Municipal de São Sebastião da Grama;PMSSG;Local;Água e Esgoto;Administração pública direta;12355;8140;1265.0;567.0;0.0;3417.0;3417.0;776348.93;;0.0;0.0;100.0;100.0;25.37;46.4;100.0;100.0;0.0;0.0;215.14;117.64;0.0;100.0;0.5517786561264821;1.0;1.0;0.2869633865887243;3550803;possui registro;100,00;99,00;;sim;Lei Lei n° 073, de 26 de Março de 2014;parcialmente;não;;não;;não;;não;;sim;não;sim
527;4295;São Simão;SP;2015;35509011;Prefeitura Municipal de São Simão;PMSS;Local;Água e Esgoto;Administração pública direta;15104;13611;1273.5;1273.5;0.0;5408.0;5081.0;782765.46;;42507.0;0.0;99.16;99.16;0.0;0.0;89.35;89.35;0.86;0.0;100.0;100.0;0.0;100.0;0.0;0.08124262719509187;0.06485228206517371;;3550902;possui registro;99,00;99,00;0,00;não;;parcialmente;sim;Ações da Defesa Civil, Brigada de Incêndio;sim;Existem caminhões pipas que levam a água potável;sim;Caminhões pipa para abastecimento quando há falta de água;sim;Caminhões pipas que levam água potável até o local;sim;sim;sim
528;4301;São Vicente;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;355542;354870;48707.62;21935.72;0.0;98053.0;64548.0;101220879.51;30267898.05;;;91.67;71.82;65.18;56.64;91.5;71.68;0.22;1.45;106.1;106.1;2.51;106.02;0.5496450042108401;0.10783811036703382;0.05677358165941205;-0.037764632209365386;3551009;possui registro;100,00;74,00;100,00;sim;Lei LEI ORGÂNICA DO MUNÍCIPIO DE SÃO VICENTE;sim, para todos os órgãos e entidades;sim;Controle de água em reservatórios, rodízio de abastecimento, disp.frota local e de outros municipios;sim;Acionamento de sistema de comunicação à população, disponibilidade de caminhões tanque;sim;Acionamento de sistema de comunicação à população, disponibilidade de caminhão-tanque;sim;Comunicação à população, caminhão-tanque, transferência de água entre setores, etc...;sim;sim;sim
529;4309;Sarapuí;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9836;7242;554.38;627.51;0.0;4166.0;2277.0;2259638.55;1790387.75;;;100.0;62.57;0.0;10.89;84.68;46.07;3.85;0.68;111.62;110.61;3.09;106.31;-0.13191312817922718;0.13337968117752497;0.031607872454688914;0.1675373647997872;3551108;possui registro;95,00;56,00;;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
530;4317;Sarutaiá;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3694;3016;201.03;205.32;0.0;1400.0;1256.0;829136.15;24204.09;;;100.0;95.39;76.36;16.78;85.3;77.88;0.75;0.0;110.83;110.0;0.0;108.33;-0.021340098492762305;0.09389102916895983;0.0654900214330979;1.4574320146995885;3551207;possui registro;95,00;80,00;100,00;sim;0 95,00;não;não;;não;;não;;não;;sim;não;sim
531;4325;Sebastianópolis do Sul;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3334;2582;183.47;200.52;0.0;1261.0;1248.0;974975.2;44104.11;;;100.0;100.0;84.56;9.41;85.36;84.79;0.0;0.0;102.5;102.5;0.0;102.5;-0.09293072436910665;0.12889051629439766;0.1181699339118026;-0.5613330563421243;3551306;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
532;4333;Serra Azul;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13216;9413;624.23;522.76;0.0;3193.0;3002.0;2324274.08;613720.34;;;78.38;75.6;79.78;24.83;55.83;53.84;0.0;0.0;107.05;106.41;0.0;106.41;0.16255226438972814;0.051442890240962824;0.02278094524562011;-0.3558661615818765;3551405;possui registro;95,00;95,00;99,00;sim;Lei Dispõe sobre aprovação do Plano Municipal de Gestão Integrada de Resíduos Sólidos;parcialmente;não;;não;;não;;não;;sim;não;sim
533;4341;Serrana;SP;2015;35515011;Prefeitura Municipal de Serrana;PMS;Local;Água e Esgoto;Administração pública direta;42784;42331;5682.0;3530.0;0.0;14423.0;14292.0;3148782.0;;0.0;;100.0;100.0;0.0;41.22;100.0;100.0;0.19;0.0;197.03;196.85;0.0;59.65;0.37873988032382966;1.0;1.0;0.048629531388152056;3551504;possui registro;100,00;100,00;;não;;parcialmente;não;;não;;não;;sim;População abastecida por caminhão pipa;sim;não;sim
534;4349;Serra Negra;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;28321;24571;2251.4;2026.05;0.0;9261.0;7147.0;9003810.62;2874245.32;;;87.57;72.01;65.3;29.12;75.98;62.47;1.46;0.0;103.68;103.68;0.0;103.68;0.10009327529537182;0.0937867405686273;0.06019228877190318;-3.9544506221477467;3551603;possui registro;95,00;95,00;100,00;sim;Lei 3892/15;não;não;;não;;não;;não;;não;não;sim
535;4357;Sertãozinho;SP;2015;35517011;Serviço Autônomo Água e Esgoto e Meio Ambiente de Sertãozinho;SAEMAS;Local;Água e Esgoto;Autarquia;120152;118731;16945.7;10920.23;0.0;41965.0;41584.0;25485184.6;1171796.95;0.0;246830.9;99.38;99.38;80.0;35.9;99.87;99.87;2.08;0.0;168.92;100.0;0.0;100.0;0.35557516066022654;0.9715139828960166;0.971984503874291;0.11187849736736671;3551702;possui registro;100,00;100,00;73,00;sim;Lei Lei Complementar nº 274, de 02/05/2010;parcialmente;sim;oficinas de estiagem, Preenchimento do SIDEC, Acionamento do Corpo de Bombeiros, empresas e Prefeit.;sim;o Município possui poços tubulares profundos não houve necess. de racion. ou medidas de contenção;sim;o Município possui poços tubulares profundos não houve necess. de racion. ou medidas de contenção;sim;o Município possui poços tubulares profundos não houve necess. de racion. ou medidas de contenção;sim;sim;sim
536;4365;Sete Barras;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13144;7268;671.05;570.19;0.0;3841.0;2826.0;2692609.4;529324.29;;;100.0;88.58;63.71;29.34;65.07;48.98;0.0;2.33;115.48;115.18;0.0;115.18;0.1503017658892779;0.03914489234954076;0.038540655856117295;-0.1730118254498097;3551801;não possui registro;;;;sim;Lei 1744/2014;parcialmente;não;;não;;não;;não;;não;não;não
537;4373;Severínia;SP;2015;35519011;Prefeitura Municipal de Severínia;PMP;Local;Água e Esgoto;Administração pública direta;16806;16018;2112.0;2122.0;0.0;4986.0;4986.0;1285132.24;;0.0;0.0;96.77;96.77;69.51;0.0;96.39;96.39;1.27;0.0;100.0;100.0;0.0;100.0;-0.004734848484848397;0.1976490411618389;0.1976490411618389;1.7610350076103491;3551900;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
538;4380;Silveiras;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6158;3061;219.97;250.85;0.0;1621.0;1312.0;990035.78;270209.69;;;100.0;100.0;69.6;9.16;63.59;51.56;1.91;5.41;109.17;107.92;3.47;107.92;-0.14038277946992772;0.04917312586984376;0.03295130160623749;-0.059504214625416274;3552007;possui registro;98,00;84,00;100,00;sim;Lei 906/2014;não;sim;através do controle e combate de incendios florestais em parceria com proprietarios rurais;não;;não;;não;;sim;não;não
539;4388;Socorro;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;39565;26902;1782.65;1687.12;0.0;9886.0;8478.0;7250870.04;807648.35;;;88.5;78.63;65.12;20.38;60.18;53.46;0.17;0.17;105.03;105.03;0.99;105.03;0.0535887583092588;0.030386646299377953;0.031493641624626534;0.5454148053801354;3552106;possui registro;93,41;96,00;97,00;sim;0;parcialmente;sim;Capacitação dos agentes e equipamentos de combate ao fogo.;não;;não;;não;;sim;não;sim
540;4396;Sorocaba;SP;2015;35522011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;644919;638356;72001.3;44129.74;0.0;218625.0;202138.0;203346108.0;5419505.88;0.0;0.0;99.1;97.1;76.34;41.3;98.27;96.11;0.0;0.0;179.73;179.73;0.0;116.75;0.3870980107303619;0.6051218869193793;0.5050387214094841;-0.033280334772014794;3552205;possui registro;99,10;97,10;90,07;sim;Lei Plano Diretor de Esgotamento Sanitário do Município de Sorocaba;sim, para todos os órgãos e entidades;sim;Campanhas de redução de consumo e campanhas contra queimadas a fim de minimizar impactos ambientais;sim;Fornecimento via caminhão Pipa;sim;Fornecimento via caminhão Pipa;sim;Uso de represas privadas no município/Captação água Rio Sorocaba p/ trat. em nova ETA em licitação;sim;sim;sim
541;4404;Sud Mennucci;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7712;6627;484.34;464.94;0.0;2942.0;2825.0;1986812.9;131453.14;;;100.0;100.0;83.25;18.22;92.48;91.09;0.0;0.0;103.26;102.9;0.0;102.54;0.04005450716438863;0.14325191766732365;0.10378545896958702;0.09594935046881196;3552304;possui registro;100,00;100,00;100,00;sim;Lei 2130/2010;não;não;;não;;não;;não;;não;não;não
542;4412;Sumaré;SP;2015;35524012;Odebrecht Ambiental - Sumaré S.A.;OAS;Local;Água e Esgoto;Empresa privada;265955;262824;23799.2;7441.65;2210.27;84793.0;78547.0;19316562.57;19423152.59;;;94.8;90.81;15.34;75.64;93.69;89.74;7.93;0.11;139.32;136.07;0.44;104.46;0.7138869035009172;0.3527962837340908;0.24965949444456834;-0.16373207710555626;3552403;possui registro;95,85;89,70;14,70;sim;Lei 11445/2007;não;sim;ATRAVÉS DO DECRETO 9758/2015, CRIAÇÃO COOPERAÇÃO VERÃO.;sim;FORNECIMENTO ATRAVÉS DO CAMINHÃO PIPA;sim;FORNECIMENTO ATRAVÉS DO CAMINHÃO PIPA;sim;DISTRIBUIÇÃO POR CAMINHÃO PIPA;não;sim;sim
543;4420;Suzanápolis;SP;2015;35525511;Prefeitura Municipal de Suzanápolis;PMS;Local;Água e Esgoto;Administração pública direta;3742;2498;295.0;200.4;0.0;1232.0;1232.0;160126.64;;22307.2;198183.66;100.0;100.0;58.78;16.95;66.76;66.76;0.0;0.0;100.0;100.0;0.0;100.0;0.32067796610169486;;;;3552551;possui registro;65,00;64,00;98,00;não;;não;não;;não;;não;;não;;não;não;sim
544;4426;Suzano;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;285280;275237;0.0;14742.28;17028.1;84772.0;72849.0;82619301.92;57920344.25;;;100.0;94.05;53.61;29.5;100.0;90.74;0.0;0.0;109.29;109.29;0.62;109.29;0.13423811229673288;1.0;0.21689147883820048;0.4016100388800964;3552502;não possui registro;;93,00;70,00;não;;parcialmente;sim;A Defesa Civil Municipal apoia os bombeiros no combate a incêndios, especialmente na zona rural;sim;Prefeitura promove o abastecimento emergencial com caminhões-pipa;sim;Prefeitura promove o abastecimento emergencial com caminhões-pipa;sim;Prefeitura promove o abastecimento emergencial com caminhões-pipa;sim;não;sim
