;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE18;TCE20;TCE21;TCE26
537;4358;Sertãozinho;SP;2014;35517011;Serviço Autônomo Água e Esgoto e Meio Ambiente de Sertãozinho;SAEMAS;Local;Água e Esgoto;Autarquia;118864;117458;18553.32;11125.17;0.0;40102.0;39706.0;27841264.22;3325800.89;0.0;221448.5;98.76;98.76;80.0;40.27;98.43;98.43;1.2;0.0;168.54;100.0;0.0;100.0;0.40036769699439234;1.3441987119911656;1.6458092814904648;-0.006159006978442132;3551702;percentual:;100;100;62;sim;Lei LEI COMPLEMENTAR 247/10;sim, para todos os órgãos e entidades;não;;sim;sim;não;;sim
538;4366;Sete Barras;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13190;7293;670.24;584.36;0.0;3757.0;2708.0;2405064.59;899435.09;0.0;0.0;100.0;87.43;62.61;26.44;58.95;48.34;0.26;1.81;115.18;115.18;0.0;115.18;0.1281332060157555;0.03432750683751266;0.042039255666094164;-0.1743606665680166;3551801;não possui registro;;;;sim;Lei Lei Federal 11.445/2007;não;não;;não;não;não;;não
539;4374;Severínia;SP;2014;35519011;Prefeitura Municipal de Severínia;PMP;Local;Água e Esgoto;Administração pública direta;16646;15865;2112.0;2098.86;0.0;4940.0;4940.0;1337056.03;;0.0;;97.71;97.71;69.99;1.57;97.32;97.32;1.39;0.0;100.0;100.0;0.06;100.0;0.006221590909090802;0.3981634694063089;0.3981634694063089;0.20977314971275737;3551900;percentual:;100;100;100;não;;parcialmente;sim;Reservatórios, Poços Reservas;sim;sim;não;;não
540;4381;Silveiras;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6121;3043;225.21;255.05;0.0;1573.0;1270.0;923801.62;1566403.75;0.0;0.0;100.0;95.5;69.68;7.15;56.07;47.48;1.9;3.07;109.58;108.75;3.47;107.92;-0.1324985569024466;0.044946544038024186;0.034368738635442354;-0.43564723336906774;3552007;percentual:;98;84;100;sim;Lei 906/2014;não;sim;através do controle e combate de incêndios florestais em parceria c/ proprietários rurais;sim;sim;não;;sim
541;4389;Socorro;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;39227;26672;1970.65;1738.34;0.0;9681.0;8238.0;6695241.64;5520316.1;0.0;0.0;91.9;82.58;5.2;25.98;62.49;56.15;0.0;1.33;104.34;104.34;0.5;104.34;0.11788496181462982;0.03886816735167638;0.026334047067651665;0.27194137619175;3552106;percentual:;70;70;94;não;;parcialmente;não;;não;não;não;;sim
542;4397;Sorocaba;SP;2014;35522011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;637187;630702;74244.71;46430.4;0.0;212727.0;193790.0;201885501.19;5527138.7;0.0;0.0;98.84;97.1;75.49;36.64;98.0;96.11;0.0;0.0;179.94;179.94;0.0;114.69;0.37463019250799157;0.7470414623357222;0.4456288647443754;0.002188892037879178;3552205;percentual:;100;96;89,3;sim;Outro Em fase de elaboração;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
543;4405;Sud Mennucci;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7702;6618;491.36;469.59;0.0;2902.0;2793.0;1880095.95;308860.11;0.0;0.0;100.0;100.0;82.69;15.26;92.02;91.26;0.0;0.0;100.0;100.0;0.0;100.0;0.04430560078150447;0.5203347513288269;0.5123188787986307;-1.6306728765530785;3552304;percentual:;100;100;100;sim;Lei 2130/2010;parcialmente;não;;não;sim;não;;sim
544;4413;Sumaré;SP;2014;35524011;Departamento de Água e Esgotos de Sumaré;DAE;Local;Água e Esgoto;Autarquia;262308;259220;27017.34;12429.66;5137.71;81680.0;75559.0;48312629.17;18694.0;4852043.15;0.0;95.86;92.09;13.0;60.14;95.69;91.01;0.0;0.05;178.62;178.62;0.0;114.2;0.6134460994462767;0.3798062637134792;0.22773493311792337;-0.04110892878046508;3552403;percentual:;95;96;14;sim;Decreto 9067/13;não;não;;não;não;sim;CAMINHÃO PIPA FORNECE ÁGUA AO LOCAL NECESSITADO.;sim
545;4427;Suzano;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;282441;272498;0.0;15464.8;19937.4;82790.0;70790.0;88131505.52;22153909.35;0.0;0.0;100.0;88.6;52.48;33.34;99.27;85.48;0.0;0.0;107.79;107.24;0.38;107.24;0.22433215965973508;0.7748321720697997;0.13164647243132818;0.1922389866369818;3552502;não possui registro;;;;não;;parcialmente;não;;não;não;não;;sim
546;4435;Tabapuã;SP;2014;35526011;Prefeitura Municipal de Tabapuã;PMT;Local;Água e Esgoto;Administração pública direta;12027;11134;990.0;955.0;0.0;4257.0;4257.0;1027961.1;;3157.4;23825.11;100.0;100.0;86.37;8.08;92.91;92.58;0.0;0.0;107.62;101.85;0.0;101.39;0.03535353535353536;0.1537045106216888;0.14743168266163104;0.8764983164983164;3552601;percentual:;100;100;100;sim;Lei 2379 DE 14/12/2012;não;não;;não;não;não;;sim
547;4440;Tabatinga;SP;2014;35527011;Prefeitura Municipal de Tabatinga;PMT;Local;Água e Esgoto;Administração pública direta;15738;13479;1200.0;1272.0;0.0;5109.0;4867.0;1550950.55;;1018724.39;;100.0;97.3;41.28;3.75;85.65;83.33;5.95;0.0;100.0;100.0;3.57;100.0;-0.06000000000000005;0.3420514877715198;0.19510039656237857;0.6254681647940075;3552700;percentual:;100;90;100;sim;Outro Plano Municipal de Saneamento Básico;não;não;;não;não;não;;não
548;4447;Taboão da Serra;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;268321;268321;0.0;15616.02;24041.49;75692.0;59825.0;72892961.4;5113844.51;0.0;0.0;100.0;90.0;24.39;33.73;100.0;90.0;0.57;1.29;100.43;100.0;1.29;100.0;0.35045540022685784;1.0;0.2927901835849303;0.06644560166949541;3552809;percentual:;100;45;45;sim;Outro Plano Municipal de Saneamento Básico;parcialmente;sim;Limpeza de galerias, córregos e canais;sim;sim;sim;Plano juntamente com a Sabesp para atender a necessidade da população;sim
549;4455;Taciba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6067;5152;367.83;336.63;0.0;2082.0;1990.0;1417225.74;459217.42;0.0;0.0;99.13;98.91;83.66;19.64;84.18;84.0;0.0;0.0;100.0;100.0;0.0;100.0;0.08482179267596446;0.17846961055597893;0.1866762031265964;0.2688293501948149;3552908;percentual:;100;100;100;sim;Lei 620/2014;parcialmente;não;;não;não;não;;sim
550;4463;Taguaí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12314;8822;654.65;616.25;0.0;3897.0;3757.0;2356626.51;486214.61;0.0;0.0;100.0;100.0;79.92;18.08;83.11;81.56;0.0;0.0;131.25;130.0;0.33;127.5;0.05865729779271367;0.11211184259071023;0.10532693967643608;-0.4641467926573302;3553005;percentual:;99,99;99,99;99,99;não;;parcialmente;não;;não;não;não;;sim
551;4471;Taiaçu;SP;2014;35531011;Prefeitura Municipal de Taiaçu;PMT;Local;Água e Esgoto;Administração pública direta;6179;5597;470.24;361.72;0.0;1846.0;1846.0;397465.87;;0.0;0.0;100.0;100.0;92.82;18.08;100.0;100.0;9.62;3.21;100.0;100.0;0.0;100.0;0.2307757740728138;1.0;1.0;0.627820502291059;3553104;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;não;;sim;sim;não;;sim
552;4477;Taiúva;SP;2014;35532011;Prefeitura Municipal de Taiuva;PMT;Local;Água e Esgoto;Administração pública direta;5605;5111;717.0;717.0;0.0;2028.0;2028.0;501286.25;;2325.87;126666.0;100.0;100.0;93.86;0.0;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.0;1.0;1.0;;3553203;percentual:;100;100;100;não;;não;não;;não;não;não;;sim
553;4484;Tambaú;SP;2014;35533011;Prefeitura Municipal de Tambaú;DEMAET;Local;Água e Esgoto;Administração pública direta;23187;20603;2862.7;2662.3;0.0;8389.0;8087.0;4182472.84;;649178.2;941486.21;100.0;100.0;0.0;6.0;100.0;100.0;0.82;11.22;127.98;101.96;0.24;114.72;0.07000384252628622;1.0;1.0;0.014338336058779462;3553302;percentual:;100;98;100;sim;Decreto 2,063;parcialmente;sim;Racionamento, divulgação na mídia do uso recional de água e através dos Departamentos;sim;sim;sim;Rodízio de abastecimento, multa por uso indevido, prioridades no abastecimento por 4 caminhões pipas;sim
554;4492;Tanabi;SP;2014;35534011;Serviço Autártico Ambiental de Tanabi;SAAT;Local;Água e Esgoto;Autarquia;25335;22892;1762.63;1620.13;0.0;9312.0;8281.0;3419219.21;152539.29;0.0;0.0;99.6;99.6;75.51;22.6;99.86;93.66;2.37;0.0;76.33;2.62;0.0;4.87;0.08084510078689233;0.9446947836585594;0.2800060669709111;0.020365959730757093;3553401;percentual:;100;90;100;não;;parcialmente;não;;sim;não;não;;sim
555;4500;Tapiraí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;8085;5780;361.97;315.11;0.0;2206.0;1937.0;1359145.86;958503.29;0.0;0.0;91.96;85.45;80.38;28.46;65.74;61.09;0.0;0.65;116.67;116.67;0.0;116.67;0.12945824239577863;0.027080927132471105;0.03819972619409797;-0.24115521281032173;3553500;percentual:;100;93;100;sim;Lei 1789/2011;não;não;;não;não;não;;não
556;4512;Taquaritinga;SP;2014;35537011;Serviço Autônomo de Água e Esgoto de Táguaritinga;SAAET;Local;Água e Esgoto;Autarquia;56398;53452;6359.32;4386.83;0.0;21766.0;21733.0;11973138.25;2376751.01;;132767.46;100.0;99.66;0.63;45.97;96.24;96.24;0.05;0.0;284.92;166.19;0.0;105.3;0.31017310026858214;0.31552451595032105;0.41886638519827396;0.0044524513631459366;3553708;percentual:;100;100;7;sim;Lei 4010/2013;parcialmente;não;;não;não;sim;Existem reservatórios de água potável interligados. OBS: Está em estudo um novo plano de capitação;sim
557;4520;Taquarituba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;23123;20310;1402.91;1277.71;0.0;8229.0;7984.0;5121823.37;1013904.91;0.0;0.0;100.0;98.78;80.72;22.21;87.83;86.76;1.42;0.0;125.18;124.29;0.58;121.63;0.08924307332615777;0.28611926671686905;0.26840440313190117;0.4980310441698141;3553807;percentual:;100;98;98;sim;Lei 1634/2011;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
558;4528;Taquarivaí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5548;3028;291.42;251.61;0.0;1816.0;957.0;934026.9;153762.24;0.0;0.0;100.0;85.77;50.44;32.35;80.12;46.81;0.23;0.23;120.83;119.17;0.24;114.72;0.13660695902820674;0.16955396806118359;0.034622505282729886;0.12042765134237936;3553856;percentual:;90;80;;não;;parcialmente;não;;não;não;não;;não
559;4536;Tarabai;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7099;6564;346.71;373.31;0.0;2417.0;2357.0;1399356.78;94474.18;0.0;0.0;99.8;95.4;84.04;7.16;92.28;88.21;0.0;0.0;100.0;100.0;0.0;100.0;-0.07672117908338394;0.24326126313193916;0.14632851617255502;-3.2943385246751293;3553906;percentual:;100;99,3;100;não;;parcialmente;não;;não;não;não;;sim
560;4544;Tarumã;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14027;13201;868.2;863.98;0.0;5108.0;5050.0;3475412.66;365855.41;0.0;0.0;100.0;99.98;83.38;9.61;94.11;94.09;0.0;0.33;100.0;100.0;1.0;100.0;0.0048606311909698;0.3918651832381366;0.3994686760100763;0.9520052346354436;3553955;percentual:;100;100;100;sim;Lei 917/2010;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
561;4551;Tatuí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;115515;110058;11700.31;7296.08;0.0;44218.0;40517.0;31480030.27;7559166.5;0.0;0.0;100.0;93.95;64.94;46.75;95.52;89.52;0.14;0.14;99.65;99.58;1.27;98.33;0.37641994101011;0.36205625284358306;0.17282039118194903;0.07585308161368912;3554003;percentual:;100;93;79,1;sim;Lei Lei Municipal 4.783 de 23/08/2013;parcialmente;sim;Medidas educativas para o não desperdício de água;sim;sim;não;;sim
562;4559;Taubaté;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;299423;292963;31283.7;21577.11;0.0;101573.0;93879.0;102740013.78;11620853.8;0.0;0.0;100.0;98.71;94.09;38.69;100.0;96.58;0.0;0.18;105.12;104.65;0.18;104.56;0.3102762780617382;1.0;0.4496424664744499;-0.09168074398594865;3554102;percentual:;96;90;100;sim;Outro Plano Municipal de Saneamento Básico;sim, para todos os órgãos e entidades;sim;O ítem 15.4 do Plano Municipal de Saneamento Básico trata do tema - Diversas Ações;sim;não;sim;O ítem 15.4 do Plano Municipal de Saneamento Básico trata do tema - Diversas ações;sim
563;4564;Tejupá;SP;2014;35542011;Prefeitura Municipal de Tejupá;PMT;Local;Água e Esgoto;Administração pública direta;4788;3106;353.0;0.0;0.0;1300.0;1280.0;0.0;;0.0;;98.81;96.59;0.0;32.01;64.1;62.66;8.22;0.0;100.0;219.18;4.17;80.0;1.0;;;;3554201;não possui registro;;;;não;;não;não;;sim;sim;não;;não
564;4571;Teodoro Sampaio;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;22551;18311;1472.13;1318.14;0.0;8017.0;7549.0;5418804.14;1047853.54;0.0;0.0;100.0;99.96;80.82;20.61;81.99;81.16;0.0;0.0;101.3;100.37;0.37;100.0;0.10460353365531572;0.12475014496956513;0.12876731461447793;0.28218597250269983;3554300;percentual:;100;96;100;não;;parcialmente;não;;não;não;não;;sim
565;4579;Terra Roxa;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9036;8613;742.55;527.06;0.0;3024.0;3232.0;1907064.5;149566.86;0.0;0.0;93.41;92.13;86.84;35.32;89.03;87.82;0.0;0.0;116.67;116.67;0.0;116.67;0.2902026799542119;0.048517919910741024;0.04678312161906931;-0.2586917435794137;3554409;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
566;4587;Tietê;SP;2014;35545011;Serviço Autônomo Municipal de Água e Esgoto;SAMAE;Local;Água e Esgoto;Autarquia;39765;36153;4420.0;2186.0;0.0;15147.0;14737.0;8017145.6;1165159.54;0.0;0.0;100.0;100.0;33.85;50.54;100.0;100.0;6.57;5.16;70.1;68.0;2.81;51.38;0.5054298642533936;1.0;1.0;-3.5811488325445896e-05;3554508;percentual:;99,03;94,8;45;sim;Lei INSTITUI O PLANO MUNICIPAL INTEGRADO SANEAMENTO BÁSICO DO MUNICÍPIO DE TIETÊ;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
567;4595;Timburi;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2704;1966;139.7;135.87;0.0;891.0;841.0;460471.04;530585.62;0.0;0.0;98.98;87.64;31.75;21.77;71.97;63.72;0.0;0.0;120.83;120.0;0.0;117.5;0.02741589119541865;0.01977312653953212;0.01844879324277721;0.04142545132335203;3554607;percentual:;100;96;100;sim;;sim, para todos os órgãos e entidades;sim;PALESTRAS NAS ESCOLAS E DISTRIBUIÇÃO DE PANFLETOS PARA A POPULAÇÃO;sim;sim;sim;DISTRIBUIÇÃO DE ÁGUA POTÁVEL ATRAVÉS DE CAMINHÃO PIPA;sim
568;4603;Torre de Pedra;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2365;1541;204.01;177.96;0.0;1183.0;721.0;574957.77;732365.93;0.0;0.0;100.0;85.01;48.33;32.27;82.71;55.39;2.44;0.0;102.5;102.5;2.44;102.5;0.12768981912651334;0.17096960637606243;0.02354211249976093;0.19858247995657802;3554656;não possui registro;;;;sim;Lei 501/2013;parcialmente;não;;não;não;não;;sim
569;4611;Torrinha;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9801;8340;894.42;626.44;0.0;3408.0;3247.0;1691419.42;1290584.91;0.0;0.0;100.0;98.0;81.08;39.75;85.09;83.39;0.0;0.0;104.76;104.17;0.0;104.17;0.29961315712976;0.23652117130917275;0.19931854142746133;0.08136262598807179;3554706;percentual:;100;100;100;sim;Lei 1512/2013 de 28/05/2013;parcialmente;não;;não;não;não;;sim
570;4616;Trabiju;SP;2014;35547511;Prefeitura Municipal de Trabiju;PMT;Local;Água e Esgoto;Administração pública direta;1650;1515;450.0;280.0;0.0;510.0;510.0;7247.53;;0.0;300000.0;100.0;100.0;85.0;33.33;100.0;100.0;10.0;0.0;125.0;113.33;14.29;116.67;0.37777777777777777;;;;3554755;percentual:;100;100;100;não;;não;não;;sim;sim;não;;não
571;4623;Tremembé;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;44399;40014;4225.1;2877.79;0.0;15412.0;12144.0;12385294.65;5530831.49;0.0;0.0;100.0;84.89;63.3;36.13;96.88;76.5;0.0;0.27;105.35;104.79;0.0;104.79;0.31888239331613455;0.5447840884821444;0.11400044706057672;-0.26310678095881673;3554805;percentual:;97;85;100;sim;Outro Plano Municipal de Saneamento Básico em processo de se tornar lei.;sim, para todos os órgãos e entidades;sim;Ações de redução do consumo e armazenamento.;sim;sim;sim;Armazenamento e água de reserva.;sim
572;4631;Três Fronteiras;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5694;4824;429.9;413.66;0.0;2433.0;2151.0;1558390.45;212868.06;0.0;0.0;100.0;92.99;74.1;14.59;89.83;78.78;0.0;0.0;100.0;100.0;0.0;100.0;0.03777622702954164;0.24003357615540116;0.11730858931724988;0.28404344424248307;3554904;percentual:;100;95;95;sim;Outro SABESP;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
573;4638;Tuiuti;SP;2014;35549511;Prefeitura Municipal de Tuiuti;PMT;Local;Água e Esgoto;Administração pública direta;6452;3230;510.0;273.0;0.0;1693.0;765.0;412917.19;;0.0;0.0;99.07;68.7;0.0;53.33;49.6;34.39;6.46;0.0;172.07;100.0;0.62;100.0;0.4647058823529412;0.02988767110828141;0.0;2.4322034531728827;3554953;não possui registro;;;;sim;Lei 421;não;não;;não;não;não;;não
574;4643;Tupã;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;65596;62965;4941.43;4821.95;0.0;27023.0;26525.0;20469422.18;3273906.18;0.0;0.0;100.0;100.0;82.63;12.53;97.39;96.96;1.17;0.0;100.07;100.07;0.07;100.07;0.02417923556541335;0.3051231994466997;0.2772365547140416;0.38175676729046026;3555000;percentual:;100;99,93;100;sim;Lei Lei Municipal 4345 de 2008- Plano Municipal de Saneamento Básico;sim, para todos os órgãos e entidades;sim;Caminhão Pipa;sim;sim;sim;Caminhão Pipa;sim
575;4651;Tupi Paulista;SP;2014;35551011;Prefeitura Municipal de Tupi Paulista;PMTP;Local;Água e Esgoto;Administração pública direta;15066;11832;1085.0;978.0;0.0;5863.0;5624.0;1651714.5;;0.0;0.0;100.0;100.0;97.03;9.86;100.0;100.0;0.0;0.0;130.0;124.0;0.0;124.0;0.09861751152073728;1.0;1.0;-0.2201050262565638;3555109;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;sim;Um dos brigadistas fica de plantão para eventuais problemas.;sim;sim;sim;O município dispõe de um caminhão pipa que poderá ser utilizado em alguma emergência.;sim
576;4659;Turiúba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2005;1641;133.26;124.67;0.0;799.0;758.0;527583.77;36020.83;0.0;0.0;99.82;98.17;83.77;20.08;81.7;80.35;0.0;0.0;100.0;100.0;0.0;100.0;0.06446045324928706;0.09597502163966862;0.11462810064732418;-0.5209274311397545;3555208;percentual:;100;98;100;não;;sim, para todos os órgãos e entidades;sim;brigada municipal de incêndios e equipamentos necessarios;não;não;não;;sim
