;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE05;TCE06;TCE07;TCE08;TCE09;TCE11;TCE12;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE22;TCE23;TCE24;TCE25;TCE26;TCE28;TCE29
479;3798;Salesópolis;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16903;10761;592.07;602.31;0.0;4080.0;3529.0;3573991.25;456418.05;0.0;0.0;97.35;81.67;65.33;21.13;61.98;52.0;0.0;0.0;168.75;168.75;0.0;168.75;-0.017295252250578264;0.018433045004178198;0.021036571270054098;1.9834245146366931;3545001;Sim;93,6;Sim;Lei |#| 1764/2018;6,8;6,7;Não;CONTRATO DE CONCESSÃO;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;SABESP;CONTRATO DE CONCESSÃO;30;Sim;Não;Sim
480;3806;Salmourão;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5222;4683;327.36;281.23;0.0;1859.0;1785.0;1650941.2;56239.16;0.0;0.0;95.9;94.92;100.0;25.97;86.0;85.12;0.0;0.0;99.17;99.17;0.0;99.17;0.1409152003910068;0.04421593830334189;0.057394968003497776;-0.2982293087913767;3545100;Sim;100;Não;;8,2;8,3;Não;Contrato de Programa;30;Sim, para todos os órgãos e entidades;Não;;Sim;Utilização de reservatórios.;Sim;Utilização de reservatórios.;Não;;Não;SABESP;Contrato de Programa;30;Sim;Não;Sim
481;3814;Saltinho;SP;2017;35451511;Prefeitura Municipal de Saltinho;PMS;Local;Água e Esgoto;Administração pública direta;8019;6692;617.01;436.54;0.93;2865.0;2833.0;1294012.0;;0.0;0.0;100.0;100.0;97.46;40.89;100.0;100.0;0.72;0.18;100.0;100.0;0.0;100.0;0.29355600867398124;1.0;1.0;0.13020986313272576;3545159;Sim;100;Sim;LEI |#| 0035;7,7;9,7;Sim;;;Parcialmente;Sim;RACIONAMENTO;Sim;FORNECIMENTO DE ÁGUA POTÁVEL COM CAMINHÃO PIPA.;Sim;FORNECIMENTO DE ÁGUA POTÁVEL ATRAVÉS DE CAMINHÃO PIPA;Sim;CONVÊNIO FIRMADO COM O SEMAE PIRACICABA;Sim;;;;Sim;Não;Sim
482;3830;Salto de Pirapora;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;44397;34807;4441.52;2816.03;0.0;17810.0;11882.0;14580023.28;642757.33;0.0;0.0;100.0;93.92;64.14;47.48;100.0;73.63;0.16;2.42;103.67;103.5;1.13;103.17;0.36597606224895984;1.0;0.05233335528123932;-0.2704522140729604;3545308;Sim;100;Sim;LEI MUNICIPAL |#| 1445/2012;9,7;9,7;Não;CONVÊNIO DE COOPERAÇÃO;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;CONVÊNIO DE COOPERAÇÃO;30;Sim;Não;Sim
483;3838;Salto Grande;SP;2017;35454011;Prefeitura Municipal de Salto Grande;PMSG;Local;Água e Esgoto;Administração pública direta;9287;8384;848.0;619.95;0.0;3669.0;2461.0;679888.46;;0.0;0.0;100.0;83.16;92.34;46.62;100.0;79.47;0.0;0.0;100.0;100.0;0.0;120.0;0.2689268867924528;1.0;0.05217914455055341;-0.23810055769444594;3545407;Sim;100;Não;;6,2;5,7;Sim;;;Sim, para todos os órgãos e entidades;Sim;São efetuadas ações para conciêntização do uso racional da água e controle de queimadas.;Sim;São realizadas ações para conciêntização da população e comunidade escolar além de racionamento da água em períodos mais críticos.;Sim;São efetuadas ações de educação para uso racional da água.;Sim;Temos vários poços profundos em pontos diferentes da área urbana que podem compensar a escassez no caso de falha do sistema, pois a rede de distribuição é interligada.;Sim;;;;Sim;Não;Sim
484;3846;Sandovalina;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4174;2912;216.27;199.28;0.0;1323.0;1207.0;1251910.28;59976.06;0.0;0.0;100.0;100.0;100.0;19.89;73.26;72.54;0.0;0.0;100.0;100.0;0.0;100.0;0.07855920839691133;0.03785638756168248;0.04792569595411324;-0.8341946052670554;3545506;Sim;100;Sim;0 |#| 0;8,3;8,4;Não;Contrato;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;SABESP;Contrato;30;Sim;Não;Sim
485;3854;Santa Adélia;SP;2017;35456011;Prefeitura Municipal de Santa Adélia;PMSA;Local;Água e Esgoto;Administração pública direta;15331;14504;1420.0;1178.0;0.0;5421.0;5421.0;1962900.33;;521880.98;;98.25;97.22;73.78;17.04;99.2;99.2;0.0;0.0;100.0;100.0;0.0;100.0;0.1704225352112676;0.18615823449932434;0.18615823449932434;0.07771333885666967;3545605;Sim;100;Sim;Lei |#| 3439 de 18 de Abril de 2017;10;10;Sim;;;Sim, para todos os órgãos e entidades;Sim;Lei 3325 de 03/02/1205 - Controle do desperdício de água potável;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
486;3862;Santa Albertina;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5999;5127;441.7;432.41;0.0;2716.0;2632.0;2298642.63;159400.29;0.0;0.0;100.0;100.0;100.0;17.39;100.0;98.95;0.0;0.0;101.25;101.25;0.41;100.42;0.021032374915100682;1.0;0.8032170550915358;-1.1353927570052498;3545704;Sim;100;Sim;0 |#| 00/00/0000;10;10;Não;CONCESSÃO;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;CONCESSÃO;30;Sim;Não;Sim
487;3878;Santa Branca;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14667;12937;1067.3;565.59;0.0;4099.0;3713.0;1377064.65;220454.66;0.0;0.0;71.81;65.17;4.6;60.55;63.34;57.48;0.0;4.33;117.86;117.86;0.0;117.86;0.470074018551485;;;;3546009;Sim;70;Sim;Lei |#| 1518/2014;2;1,7;Não;Concessão.;30;Parcialmente;Sim;Monitoramento pela Defesa Civil.;Não;;Sim;A Distribuição é através de caminhão pipa.;Não;;Não;Os serviços de abastecimento e distribuição de água no município é realizada pela Sabesp.;Realização por meio de concessão.;30;Sim;Não;Sim
488;3893;Santa Cruz da Conceição;SP;2017;35462011;Prefeitura Municipal de Santa Cruz da Conceição;PMSCC;Local;Água e Esgoto;Administração pública direta;4409;2983;505.0;300.0;0.0;1890.0;1800.0;936000.0;;0.0;0.0;98.89;88.84;62.57;30.69;69.18;60.1;0.14;0.27;200.0;200.0;0.0;100.0;0.40594059405940597;0.2815691324038718;0.173009384535667;-0.3705519066758164;3546207;Sim;100;Sim;Lei municipal |#| 1770/15;8,4;8,2;Sim;;;Não;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
489;3901;Santa Cruz da Esperança;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2110;1429;131.92;114.69;0.0;680.0;649.0;646513.82;172318.32;0.0;0.0;100.0;100.0;96.55;23.39;81.28;79.86;0.0;0.0;110.83;110.83;0.0;110.83;0.13060946027895692;0.12805225549077193;0.13250496437332085;0.21932655171773735;3546256;Sim;100;Sim;Lei |#| 437;9,7;8;Não;contrato de programa;30;Sim, para todos os órgãos e entidades;Sim;Racionamento.;Sim;PLANO DE CONTINGENCIAMENTO DA SABESP;Sim;PLANO DE CONTINGENCIAMENTOSABESP;Sim;Verificação eadequação de plano de ações, caracteristicas da ocorrencia, comunicação a população, instituições, autoridades, defesa civil, comunicação a policia, deslocamente de frotas de caminhão tanque,controle de agua disponivel em reservatorios, reparo de instalações danificadas.;Não;SABESP;CONTRATO DE PROGRAMA;30;Sim;Não;Sim
490;3909;Santa Cruz das Palmeiras;SP;2017;35463011;Prefeitura Municipal de Santa Cruz das Palmeiras;PMSCP;Local;Água e Esgoto;Administração pública direta;33455;32413;2858.0;1905.0;0.0;11027.0;10967.0;4353965.97;;6300.0;0.0;100.0;100.0;0.0;33.34;96.89;96.89;1.15;0.15;107.47;108.77;0.71;65.82;0.33344996501049684;0.19547788453711068;0.19633736263813945;0.0003870109685328327;3546306;Sim;100;Sim;Lei Municipal |#| n° 2152 de 21 de março e 2015;1,5;1,5;Sim;;;Sim, para todos os órgãos e entidades;Não;;Sim;Realização de campanhas ambientais e conscientização de uso racional de uso de água nas unidades de ensino.;Não;;Não;;Sim;;;;Sim;Não;Sim
491;3917;Santa Cruz do Rio Pardo;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;47148;43104;4734.36;3142.66;0.0;19054.0;18012.0;19000995.3;1626680.58;0.0;0.0;100.0;100.0;95.6;41.52;96.81;93.53;0.22;0.0;105.87;105.16;0.11;103.05;0.3362017252595916;0.4433209515469124;0.30777913062093337;-0.3916754550546661;3546405;Sim;100;Sim;decreto |#| 6/2014;10;8,5;Não;Contrato;30;Sim, para todos os órgãos e entidades;Sim;caminhão pipas e campanha de uso racional;Sim;campanha de uso racional, utilização de água subterrânea e caminhão pipa;Sim;uso racional, uso de água subterrânea e caminhão pipa;Sim;caminhão pipa e água subterrânea;Não;Sabesp;Contrato;30;Sim;Não;Sim
492;3925;Santa Ernestina;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5662;5232;398.52;380.82;0.0;2350.0;2306.0;2098164.85;26830.08;0.0;0.0;100.0;100.0;96.99;16.39;100.0;98.85;0.0;0.0;109.85;109.85;0.0;109.85;0.0444143330322192;1.0;0.7339266364329556;-0.4643921696025916;3546504;Sim;100;Sim;Lei |#| 1964;10;10;Não;CONTRATO;30;Parcialmente;Não;;Não;;Não;;Não;;Não;sabesp;CONVÊNIO DE COOPERAÇÃO;30;Sim;Não;Sim
493;3933;Santa Fé do Sul;SP;2017;35466011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;31802;30550;3447.87;2530.08;0.0;16205.0;14835.0;8927969.75;517816.68;0.0;0.0;100.0;100.0;79.95;37.2;100.0;100.0;0.0;0.0;100.69;100.69;0.0;100.69;0.2661904306136832;1.0;1.0;0.17856439631253915;3546603;Sim;100;Sim;Lei |#| 3515/2016;8;8,3;Sim;;;Sim, para todos os órgãos e entidades;Sim;Contenção de Incendios;Sim;Poços artesianos;Sim;Poços artesiano;Sim;Através de Poços profundos;Sim;;;;Sim;Sim;Sim
494;3941;Santa Gertrudes;SP;2017;35467011;BRK Ambiental - Santa Gertrudes S.A.;BRK;Local;Água e Esgoto;Empresa privada;25637;25364;1704.0;1558.39;0.0;8654.0;8565.0;8160323.15;352513.0;0.0;0.0;99.07;99.07;75.82;20.75;100.0;100.0;0.0;0.0;125.95;125.95;0.0;118.01;0.08545187793427222;1.0;1.0;0.31885340521121086;3546702;Sim;99,9;Sim;Lei |#| 2514/2014;8,6;10;Não;Concessão;30;Sim, para todos os órgãos e entidades;Sim;Cursos periódicos com a Defesa Civil;Sim;Caminhões pipa.;Sim;Caminhões pipa contratados que coletam água diretamente da Estação de Tratamento de Água;Sim;Abastecimento por poços artesianos dentro do Municipio;Não;Concessionária BRK ambiental;Contrato de  Concessão;30;Sim;Não;Sim
495;3949;Santa Isabel;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;56014;43955;4312.68;2333.12;0.0;12843.0;9335.0;8088135.38;5289697.32;0.0;0.0;82.07;60.33;5.0;56.78;64.4;47.34;0.21;3.11;112.56;112.56;0.11;112.56;0.4590092471502639;0.032699567644691785;-0.0004817394886356698;-0.47214577182488837;3546801;Sim;74;Sim;Lei |#| 2730/13;0,9;1,2;Não;Contrato de Programa;30;Parcialmente;Sim;Disponibilização de caminhões pipa;Sim;Disponibilização de caminhões pipa;Sim;Disponibilização de caminhões pipa;Sim;Disponibilização de mão de obra, materiais e equipamentos, das áreas de manutenção, gestão, controle de qualidade e de todas as áreas que se fizerem necessárias, visando a correção dessas ocorrências, para que os sistemas deste município não tenham a segurança e a continuidade operacional diminuídas ou paralisadas.;Não;SABESP;Contrato de Programa;30;Sim;Sim;Sim
496;3956;Santa Lúcia;SP;2017;35469011;Prefeitura Municipal de Santa Lúcia;PMSL;Local;Água e Esgoto;Administração pública direta;8758;8233;582.0;485.0;0.0;2402.0;2402.0;739009.73;;0.0;0.0;99.61;99.61;98.97;16.67;93.64;93.64;18.75;4.17;33.33;33.33;0.0;33.33;0.16666666666666663;0.0;0.0;-0.0;3546900;Sim;100;Sim;Plano Municipal |#| 0;8,1;8,1;Sim;;;Sim, para todos os órgãos e entidades;Não;;Sim;Realização de palestras sobre o Uso Racional da Água e visitas educativas a locais onde os alunos possam ver como desenvolver no dia a dia ações para racionalizar o uso da água.;Sim;Palestras de esclarecimento e conhecimento sobre o uso racional da água durante atividades desenvolvidas pelos setores municipais durante as reuniões mensais ou bimestrais.;Não;;Sim;;;;Sim;Não;Sim
497;3980;Santa Mercedes;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2945;2557;233.64;218.94;0.0;1511.0;1183.0;1121646.21;58867.41;0.0;0.0;100.0;99.3;94.49;21.79;100.0;86.21;0.0;0.42;100.0;99.17;0.42;100.0;0.06291730868002054;1.0;0.10415157667218183;-0.22016373820403767;3547106;Sim;99;Sim;Lei Municipal |#| 029/17 de 18 de Dezembro de 2017;9,8;8,1;Não;Contrato de Programa n.° 104/08, firmado em 28/12/2007.;30;Não;Não;;Não;;Não;;Não;;Não;Sabesp;Contrato de Programa n.° 104/08, firmado em 28/12/2007, com validade de 30 anos.;30;Sim;Não;Sim
498;3988;Santana da Ponte Pensa;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1555;1040;98.07;99.16;0.0;670.0;641.0;533082.08;39145.9;0.0;0.0;100.0;100.0;100.0;15.15;85.47;83.92;0.0;0.0;100.0;100.0;0.0;100.0;-0.011114510043846337;0.07322980142474583;0.08219831884883892;0.2850162498639817;3547205;Sim;100;Não;;10;10;Não;SABESP;30;Sim, para todos os órgãos e entidades;Não;;Sim;NÃO HOUVE NECESSIDADES;Sim;evitar desperdícios - e o aumento de tarifas mensais- Sabesp;Não;;Não;SABESP;SABESP;30;Sim;Não;Sim
499;3996;Santana de Parnaíba;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;131887;131887;3524.7;9371.41;10114.22;41929.0;15107.0;57588557.03;27378427.03;0.0;0.0;100.0;42.5;6.09;40.98;100.0;42.5;0.68;0.55;116.01;115.69;1.57;116.03;0.31289207649872564;1.0;0.07360778950006533;0.12592890568826975;3547304;Sim;99;Sim;Lei |#| 3414/2014;2,4;2,2;Não;LEI Nº 1160/86;30;Sim, para todos os órgãos e entidades;Sim;Ações voltadas ao combate de focos de incêndio, ações de contenção dos focos de incêndio. contando com o apoio das equipes da Guarda Municipal Ambiental, Corpo de Bombeiros, Agentes da Defesa Civil, Fiscalização do Departamento de Meio Ambiente e Instituições Privadas como a Associação Vuturussu - Condomínio Gênesis, além de ações educativas e de conscientização da população.;Sim;Através contratação de empresa para regularização e execução da perfuração de poços tubulares profundos, além da ação emergencial de contratação abastecimento de água por meio de caminhões- pipa pela Prefeitura Municipal de Santana de Parnaíba.;Sim;A rede municipal de Atenção Básica de Saúde de Santana de Parnaíba  não possui autonomia quanto ao abastecimento de água. A ação emergencial consiste na contratação de caminhões-pipa pela Prefeitura Municipal de Santana de Parnaíba.;Sim;Execução do Plano CHESS (Soluções hídricas para Região Metropolitana de SP). E, sinteticamente, a Sabesp, atual concessionária de abastecimento de água do Município, informa que possui rede integrada que poderá ser acionada de forma a não prejudicar a população, além de ter contrato firmado com empresas de fornecimento de caminhões tanque para o suprimento da população em casos de falhas do sistema de distribuição, como nas situações de falta de energia elétrica ou manutenção das instalações, casos tidos como pontuais.;Não;Os serviços de abastecimento de água são executados pela Companhia de Saneamento Básico do Estado de São Paulo - SABESP.;LEI Nº 1160/86;30;Sim;Sim;Sim
500;4012;Santa Rita do Passa Quatro;SP;2017;35475012;Companhia Águas de Santa Rita;COMASA;Local;Água e Esgoto;Empresa privada;27590;24696;3336.13;2493.04;0.0;11223.0;10799.0;7244100.46;537358.8;0.0;0.0;100.0;96.22;45.66;42.84;89.51;86.13;0.03;0.0;100.0;100.0;0.0;100.79;0.2527149721383759;0.33815338082715196;0.2708568225689044;0.2681274321735153;3547502;Sim;100;Sim;Lei |#| 69/2015;10;7,1;Não;Licitação.;30;Parcialmente;Sim;Construção de adutora para quando o reservatório de água principal está com o nível baixo, trazer água de outro reservatório (obra concluída antes de 2017).;Sim;A concessionária faz a contratação de um caminhão pipa para o abastecimento de água potável.;Sim;A concessionária faz a contratação de um caminhão pipa para o abastecimento de água potável.;Sim;Utilização de adutora que abastece o sistema principal de abastecimento.;Não;COMASA;Licitação.;30;Sim;Não;Sim
501;4019;Santa Rosa de Viterbo;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;26067;24849;1846.17;1614.48;0.0;10021.0;9847.0;9239650.27;245162.57;0.0;0.0;100.0;99.41;98.22;25.19;96.01;94.77;0.2;0.0;103.46;103.46;0.6;102.24;0.12549765189554596;0.2420582896329165;0.19304477239156265;-0.0005326010723094927;3547601;Sim;100;Sim;Lei Ordinária |#| 4386 DE 15 DE MARÇO DE 2017;8,3;8;Não;Contrato de Programa;30;Parcialmente;Sim;Atendimento ao Plano de Contingência - SABESP, Brigada Municipal e Coordenadoria Municipal de Defesa Civil.;Sim;Atendimento ao Plano de Contingência - SABESP - fornecimento à demanda através de caminhão pipa.;Sim;Atendimento ao Plano de Contingência - SABESP - fornecimento à demanda através de caminhão pipa.;Sim;"Atendimento ao Plano de Contingência, que envolve ações preventivas, ações mitigadoras e ações emergenciais. Basicamente as ações podem ser assim resumidas: 1. Falta d´água generalizada: Origem: a) Inundação das captações de água com danificação de equipamentos eletromecânicos / estruturas; b) Deslizamento de encostas / movimentação do solo / solapamento de apoios de estruturas com arrebentamento da adução de água bruta c) Interrupção prolongada no fornecimento de energia elétrica nas instalações de produção de água d) Vazamento de cloro nas instalações de tratamento
de água e) Qualidade inadequada da água dos mananciais f) Ações de vandalismo; Plano de Contingências: a) Verificação e adequação de plano de ação às características da ocorrência b) Comunicação à população / instituições/ autoridades / Defesa Civil d) Comunicação à Polícia e) Deslocamento de frota grande de caminhões tanque f) Controle da água disponível em reservatórios g) Reparo das instalações danificadas h) Implementação do PAE Cloro i)  Implementação de rodízio de abastecimento. 2 Falta d´água parcial ou localizada. Origem: a) Deficiências de água nos mananciais em períodos
de estiagem b) Interrupção temporária no fornecimento de energia elétrica nas instalações de produção de água c) Interrupção no fornecimento de energia elétrica em setores de distribuição d) Danificação de equipamentos de estações elevatórias
de água tratada e) Danificação de estruturas de reservatórios e elevatórias de água tratada f) Rompimento de redes e linhas adutoras de água tratada g) Ações de vandalismo. Plano de Contingências: a) Verificação e adequação de plano de
ação às características da ocorrência b) Comunicação à população / instituições / autoridades c) Comunicação à Polícia d) Deslocamento de frota de caminhões tanque e) Reparo das instalações danificadas f) Transferência de água entre setores
de abastecimento quando possível.";Não;Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Contrato de Programa;30;Sim;Não;Sim
