;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
485;3815;Saltinho;SP;2016;35451511;Prefeitura Municipal de Saltinho;PMS;Local;Água e Esgoto;Administração pública direta;7919;6609;590.0;392.0;1.7;2815.0;2787.0;1250703.07;;0.0;0.0;100.0;100.0;100.0;40.85;100.0;100.0;0.43;0.26;100.0;100.0;0.0;100.0;0.3375021125570391;1.0;1.0;-0.7875111887280215;3545159;possui registro;90,00;90,00;100,00;Sim;Lei LEI COMPLEMENTAR 035/2016;Parcialmente;sim;RACIONAMENTO E CONSCIENTIZAÇÃO DA POPULAÇÃO ATRAVÉS DE CAMPANHAS;Sim;RESERVATÓRIO GRANDE E CAMINHÃO PIPA;Sim;RESERVATÓRIO GRANDE E CAMINHÃO PIPA;sim;CAMINHÃO PIPA, CONVENIO PIRACICABA;Não;não;sim
486;3831;Salto de Pirapora;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;43990;34488;3920.99;2791.48;0.0;17483.0;11647.0;12320695.21;1323434.02;0.0;0.0;100.0;94.05;64.21;41.24;100.0;73.74;0.16;0.94;107.17;106.33;0.47;105.5;0.28806755436764686;1.0;0.04753502178662805;0.026574817982205817;3545308;possui registro;97,00;100,00;100,00;Sim;Lei LEI 1445/2012;Sim, para todos os órgãos e entidades;sim;CAMPANHAS DE CONSCIENTIZAÇÃO PARA ECONOMIA E COLETA DE ÁGUA DAS CAVAS DAS PEDREIRAS;Não;;Não;;sim;COLETA DE ÁGUA DAS CAVAS DAS PREDREIRAS;Sim;não;sim
487;3839;Salto Grande;SP;2016;35454011;Prefeitura Municipal de Salto Grande;PMSG;Local;Água e Esgoto;Administração pública direta;9255;8356;804.8;629.99;0.0;3660.0;2426.0;515549.96;;0.0;0.0;100.0;76.07;80.05;36.02;100.0;79.48;0.0;0.0;100.0;100.0;1.37;121.67;0.2172092445328031;1.0;0.06424236773663346;9.973234364305913;3545407;possui registro;65,00;100,00;65,00;Não;;Sim, para todos os órgãos e entidades;não;;Sim;SÃO DESENVOLVIDAS ATIVIDADES P/CONSCIENTIZAÇÃO DO USO RACIONAL DA ÁGUA, ALÉM DE VISITAS AOS LOCAIS;Sim;SÃO DESENVOLVIDAS ATIVIDADES P/CONSCIENTIZAÇÃO DO USO RACIONAL DA ÁGUA;não;;Sim;não;sim
488;3847;Sandovalina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4126;2879;202.66;193.98;0.0;1304.0;1184.0;956244.73;131255.09;0.0;0.0;100.0;100.0;100.0;16.79;73.17;72.25;0.0;0.0;100.0;100.0;0.0;100.0;0.04283035626171916;0.04207142424928585;0.056045163653601675;0.42108782771137415;3545506;possui registro;100,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
489;3855;Santa Adélia;SP;2016;35456011;Prefeitura Municipal de Santa Adélia;PMSA;Local;Água e Esgoto;Administração pública direta;15255;14432;1380.0;1125.0;0.0;5411.0;5411.0;1817078.12;;608068.22;;97.69;97.6;72.99;15.0;98.99;98.99;0.0;0.0;100.0;100.0;0.0;100.0;0.18478260869565222;0.736107026847974;0.736107026847974;-0.22447546691071427;3545605;possui registro;100,00;100,00;100,00;Sim;Lei Em fase de elaboração;Sim, para todos os órgãos e entidades;sim;Lei 3325 de 03/02/2015 controle do desperdício de água potável;Não;;Não;;não;;Sim;não;sim
490;3863;Santa Albertina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5985;5115;422.36;418.2;0.0;2612.0;2518.0;1922304.06;33046.81;0.0;0.0;100.0;100.0;100.0;15.58;100.0;98.88;0.0;0.0;100.0;100.0;0.0;100.0;0.00984941755848101;1.0;0.7709540764612621;0.02812626744817824;3545704;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
491;3894;Santa Cruz da Conceição;SP;2016;35462011;Prefeitura Municipal de Santa Cruz da Conceição;PMSCC;Local;Água e Esgoto;Administração pública direta;4371;2958;341.0;240.0;0.0;1560.0;1550.0;675000.0;;0.0;0.0;98.04;98.04;81.25;29.62;75.73;75.73;0.92;0.92;100.0;100.0;0.0;100.0;0.29618768328445744;0.019609772518352605;0.0;-0.0;3546207;possui registro;100,00;100,00;100,00;Sim;Lei 1.770/2015 que trata do plano municipal de saneamento .;Não;não;;Sim;Transportar água tratada através de caminhão pipa.;Sim;Transportar água tratada através de caminhão pipa.;não;;Sim;não;sim
492;3902;Santa Cruz da Esperança;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2097;1421;130.84;108.95;0.0;657.0;624.0;511101.81;583130.63;0.0;0.0;100.0;100.0;97.25;26.67;79.64;77.87;0.0;0.0;112.5;112.5;0.0;111.67;0.16730357688780184;0.13848829121261302;0.12355712505878763;-0.25072589259343414;3546256;possui registro;100,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;sim;Coordenadoria da Defesa civil , campanhas;Sim;Reservatorios e campanhas contra desperdicio;Sim;Reservatorios e campanhas contra desperdicio;sim;Sabesp;Sim;sim;sim
493;3910;Santa Cruz das Palmeiras;SP;2016;35463011;Prefeitura Municipal de Santa Cruz das Palmeiras;PMSCP;Local;Água e Esgoto;Administração pública direta;33106;32075;2713.0;1808.0;0.0;10941.0;10881.0;4115100.52;;24580.0;;100.0;100.0;0.0;33.36;96.89;96.89;0.88;0.18;64.35;65.33;1.69;101.72;0.3335790637670476;0.3534694207932105;0.36986177143797766;-0.0002845738469133213;3546306;possui registro;100,00;100,00;;Sim;Lei Lei Municipal 2.152 de 21/03/2015;Não;sim;Anúncios em carros de som solicitando a população que economize água;Não;;Não;;não;;Sim;não;sim
494;3918;Santa Cruz do Rio Pardo;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;46893;42871;4102.11;3111.12;0.0;18554.0;17458.0;16280266.08;1064348.1;0.0;0.0;100.0;99.75;95.57;32.87;94.72;91.19;0.66;0.11;105.99;105.28;0.11;104.11;0.24158055244739896;0.27535274777557683;0.22689321212604371;0.15903775966590694;3546405;possui registro;98,00;100,00;100,00;Sim;Decreto jun-14;Sim, para todos os órgãos e entidades;sim;utilização de caminhoes pipas, campanhas para utilização dos recurso de forma racional;Sim;campanhas de uso racional e utilização de agua subterranea;Sim;campanhas de uso racioanal da agua utilização de agua subterranea utilização caminhoes pipas;sim;utiliização de agua subterranea/caminhoes pippas;Sim;não;sim
495;3926;Santa Ernestina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5672;5241;388.73;376.94;0.0;2282.0;2232.0;1802435.9;69323.96;0.0;0.0;100.0;100.0;97.12;15.24;100.0;98.55;0.0;0.0;109.09;109.09;0.0;109.09;0.030329534638438016;1.0;0.6384839650145769;-0.4465754537066946;3546504;possui registro;100,00;100,00;100,00;Sim;Lei Lei nº 1964 de 14/04/2014;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
496;3934;Santa Fé do Sul;SP;2016;35466011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;31578;30335;3447.87;2330.57;0.0;16113.0;14712.0;7579029.76;25455.4;0.0;0.0;100.0;100.0;82.54;41.27;100.0;100.0;0.0;0.0;100.69;100.69;0.0;100.69;0.3240551412901298;1.0;1.0;-0.2620122244301462;3546603;possui registro;100,00;100,00;100,00;Sim;;Parcialmente;sim;Poços perfurados nos bairros;Sim;Toda rede pública de ensino é abastecida por água potável, tratada pela estação de água.ETA;Sim;A atenção básica de saúde é abastecida por água potável, tratada pela estação de tra. de água ETA.;sim;Com a perfuração de novos poços profundos e utilização dos já perfurados.;Sim;não;sim
497;3942;Santa Gertrudes;SP;2016;35467011;BRK Ambiental - Santa Gertrudes S.A.;BRK;Local;Água e Esgoto;Empresa privada;25192;24924;1755.0;1534.83;0.0;8276.0;8220.0;6977028.0;822829.0;0.0;0.0;100.0;100.0;79.78;21.82;99.31;99.31;0.0;0.0;126.55;126.59;0.17;114.51;0.1254529914529915;0.7801112682173951;0.7688818982343603;0.15211808441790484;3546702;possui registro;100,00;100,00;100,00;Sim;Lei 11.445/2007;Sim, para todos os órgãos e entidades;sim;PLANOS DE CONTINGÊNCIA;Sim;SIM CONFORME  PL-GN-004-14-0001-04;Sim;SIM CONFORME  PL-GN-004-14-0001-04, PARA USO EMERGENCIAL CAMINHOES PIPAS (HOSPITAIS, ESCOLAS, ASILOS;sim;SIM CONFORME  PL-GN-004-14-0001-04 REF ESCASSEZ DE AGUA;Não;não;sim
498;3950;Santa Isabel;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;55476;43533;3097.73;2131.87;0.0;12603.0;9340.0;4965549.91;2871109.03;0.0;0.0;81.04;60.85;0.0;47.63;63.59;47.75;0.67;8.22;107.49;107.25;0.45;107.25;0.3117960571127891;0.06516258166772262;0.018251313903487817;0.5161785320663617;3546801;possui registro;1,87;74,00;1,87;Sim;Lei Lei 2730 de 30 de dezembro de 2013;Parcialmente;sim;Disponibilização de caminhões pipa;Sim;Disponibilização de caminhões pipa;Sim;Disponibilização de caminhões pipa;sim;Disponibilização de caminhões pipa;Sim;sim;sim
499;3957;Santa Lúcia;SP;2016;35469011;Prefeitura Municipal de Santa Lúcia;PMSL;Local;Água e Esgoto;Administração pública direta;8723;8201;582.0;485.0;0.0;2402.0;2402.0;730884.66;;0.0;0.0;100.0;100.0;98.97;16.67;94.02;94.02;12.5;1.04;100.0;100.0;3.12;100.0;0.16666666666666663;0.15488817710919614;0.15488817710919614;0.4851598173515983;3546900;possui registro;100,00;100,00;100,00;Sim;Decreto Decreto Municipal;Parcialmente;sim;Reservatório de água superficial;Sim;Captação de água superficial e disposição de caminhão pipa.;Sim;Captação de água superficial e disposição de caminhão pipa e reservatório tipo caixa d água;sim;Água de captação superficial e disposição de caminhão pipa.;Sim;não;sim
500;3981;Santa Mercedes;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2941;2554;225.93;214.28;0.0;1494.0;1161.0;963640.89;109828.99;0.0;0.0;100.0;97.42;94.25;17.9;100.0;84.6;0.0;0.0;100.0;100.0;0.0;100.0;0.05156464391625726;1.0;0.3298023075366035;-1.5697377881143642;3547106;possui registro;92,00;100,00;100,00;Não;Decreto Guia de arborização urbana;Não;sim;Sabesp;Não;;Não;;sim;Sabesp;Sim;sim;sim
501;3989;Santana da Ponte Pensa;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1573;1052;95.85;97.34;0.0;661.0;630.0;450955.02;6853.34;0.0;0.0;100.0;100.0;100.0;15.24;83.6;82.07;0.0;0.0;100.83;100.83;0.0;100.83;-0.01554512258737617;0.09744563226429545;0.1041413210542929;1.8783887659717393;3547205;possui registro;100,00;100,00;100,00;Não;;Não;sim;É EXECUTADO PELA SABESP;Não;;Não;;sim;É EXECUTADO PELA SABESP;Sim;não;sim
502;3997;Santana de Parnaíba;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;129261;129261;4147.0;8771.33;9514.89;40298.0;13483.0;45612071.56;18784256.1;0.0;0.0;100.0;38.57;11.27;44.7;100.0;38.57;2.01;0.29;101.36;101.07;1.15;101.07;0.3579709688776589;1.0;0.050494732001828295;-0.5743488444004455;3547304;possui registro;38,00;99,00;33,00;Sim;Lei LEI 3414;Parcialmente;sim;A Defesa Civil Municipal faz ações do tipo: (Operação Verão e Operação Estiagem).;Sim;Contratação de Empresa Especializada em Execução de Perfuração de Poços Tubulares Profundos.;Sim;Execução de Perfuração de Poços Tubulares Profundos.;sim;Execução do Plano CHESS (Soluções hídricas para a Região Metropolitana de SP).;Sim;sim;sim
503;4013;Santa Rita do Passa Quatro;SP;2016;35475012;Companhia Águas de Santa Rita;COMASA;Local;Água e Esgoto;Empresa privada;27546;24657;1755.0;1149.0;0.0;10551.0;10153.0;3286932.37;4563384.24;0.0;0.0;100.0;96.0;61.0;47.41;89.51;85.93;0.45;0.03;113.13;113.13;0.0;113.83;0.3452991452991453;;;;3547502;possui registro;100,00;100,00;53,00;Não;Lei 069 05/02/2015;Sim, para todos os órgãos e entidades;sim;A medida é a adutora de captação de água bruta.;Não;;Não;;não;;Sim;não;sim
504;4020;Santa Rosa de Viterbo;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;25869;24660;1819.09;1590.92;0.0;9888.0;9717.0;7877134.3;494978.7;0.0;0.0;100.0;98.92;98.32;25.07;95.46;94.29;0.39;0.0;105.49;105.08;0.0;103.46;0.12543084729177767;0.21395192469322535;0.2272008952000832;-0.10422129120430325;3547601;possui registro;99,00;100,00;100,00;Sim;Lei Lei Municipal nº 4245, de 25 de novembro de 2015.;Parcialmente;sim;Atendimento ao Plano de Contingência;Sim;Atendimento à demanda através de caminhão pipa;Sim;Atendimento à demanda através de caminhão pipa;sim;Atendimento ao Plano de Contingência;Não;não;não
505;4028;Santa Salete;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1530;866;77.65;78.53;0.0;530.0;490.0;360209.8;29869.02;0.0;0.0;100.0;100.0;100.0;14.45;74.12;71.7;0.0;0.0;100.83;100.0;0.0;100.0;-0.011332904056664539;0.11054680711438053;0.10628315104955503;0.8629258271241524;3547650;possui registro;100,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Não;não;sim
506;4036;Santo Anastácio;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21037;19604;1306.07;1225.66;0.0;8124.0;7997.0;5945647.3;882617.47;0.0;0.0;98.08;96.76;99.28;19.95;91.4;90.17;0.0;0.0;100.0;100.0;0.0;100.0;0.061566378524887555;0.06139469399379876;0.05832772019158191;0.16622707489037172;3547700;possui registro;100,00;100,00;100,00;Não;;Parcialmente;sim;POÇOS, STANDBYTE A ESPERA;Sim;POÇOS, STANDBYTE A ESPERA;Sim;POÇOS, STANDBYTE A ESPERA;sim;INTERLIGAÇÃO DE POÇO, CONSTRUÇÃO DE RESERVATORIOS;Sim;não;sim
507;4044;Santo André;SP;2016;35478011;Serviço Municipal de Saneamento Ambiental de Santo André;SEMASA;Local;Água e Esgoto;Autarquia;712749;712749;3284.38;39032.3;62823.65;200646.0;197774.0;235382338.35;10911368.27;0.0;0.0;99.89;98.77;42.24;39.7;99.89;98.77;0.13;0.63;147.3;147.39;1.04;113.77;0.40956794507414596;0.9585526974043781;0.6581619117007742;-6.04039815174488;3547809;possui registro;96,00;100,00;44,50;Sim;Decreto 16.586 de 05 de dezembro de 2014 - Plano Municipal de Saneamento Básico.;Sim, para todos os órgãos e entidades;sim;Manobras no sistema de distribuição.;Não;;Sim;Manobras nas redes de distribuição, e em casos extremos abastecimento por carro tanque.;sim;manobras nas redes de distribuição, visando melhorias nos sistemas de armazenamento e distribuição.;Sim;sim;sim
508;4052;Santo Antônio da Alegria;SP;2016;35479011;Prefeitura Municipal de Santo Antônio da Alegria;PMSAA;Local;Água e Esgoto;Administração pública direta;6785;5025;800.0;360.0;0.0;2405.0;2297.0;61292.57;;0.0;0.0;99.8;100.0;86.58;52.5;100.0;100.0;0.0;0.0;125.0;104.17;0.0;104.17;0.55;1.0;1.0;0.004761904761904577;3547908;possui registro;100,00;100,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Sim;sim;sim
509;4060;Santo Antônio de Posse;SP;2016;35480011;Prefeitura Municipal de Santo Antônio de Posse;PMSAP;Local;Água e Esgoto;Administração pública direta;22597;20610;1168.0;817.0;0.0;7524.0;6467.0;3115873.75;;0.0;0.0;100.0;100.0;91.8;30.05;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.300513698630137;1.0;1.0;-4.2586849453999776;3548005;possui registro;100,00;100,00;20,00;Não;;Sim, para todos os órgãos e entidades;sim;Barramentos e Comportas para reservatório de água;Sim;Ampliação de reservatórios;Sim;Ampliação de reservatórios;sim;racionamento programado e ampliacao de reservatorios;Sim;não;sim
510;4067;Santo Antônio do Aracanguá;SP;2016;35480511;Prefeitura Municipal de Santo Antonio do Aracanguá;PMSAA;Local;Água e Esgoto;Administração pública direta;8228;6442;1597.0;1222.0;0.0;2600.0;2473.0;375398.58;;13760.0;0.0;99.29;99.29;85.82;16.09;77.73;77.73;0.07;0.0;100.0;100.0;0.0;100.0;0.234815278647464;0.22639662651104633;0.11381746609739404;-0.006078470302548948;3548054;possui registro;100,00;100,00;100,00;Não;;Não;não;;Sim;Manutenção de poços artesianos;Sim;Manutenção de poços artesianos;não;;Sim;sim;não
511;4074;Santo Antônio do Jardim;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6041;3590;291.24;242.09;0.0;1512.0;1434.0;1160733.29;132698.22;0.0;0.0;98.86;95.49;95.72;29.24;58.75;56.75;0.0;0.0;112.5;112.5;0.0;112.5;0.1687611591814311;0.033678706303863666;0.03445618541654504;0.21897147902614728;3548104;possui registro;94,00;98,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
512;4082;Santo Antônio do Pinhal;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6784;4032;354.06;328.91;0.0;2121.0;1143.0;1503267.91;132378.85;0.0;0.0;97.12;49.55;56.56;28.81;57.72;29.45;0.0;0.0;112.08;111.25;2.25;111.25;0.07103315822177025;0.03298817793144856;0.009047630166058576;-0.11692733044639138;3548203;possui registro;66,00;50,00;100,00;Sim;Lei 1298 de 07 de fevereiro de 2015;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
513;4090;Santo Expedito;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3035;2683;183.65;204.55;0.0;1433.0;1247.0;932790.54;114176.25;0.0;0.0;100.0;96.76;87.3;9.06;93.94;85.54;0.0;0.0;100.0;100.0;0.0;100.0;-0.11380343043833374;0.15533374315239046;0.07462767759086109;-8.965559488156796;3548302;possui registro;99,00;94,43;100,00;Sim;;Parcialmente;não;;Sim;A água das escolas são filtradas.;Sim;A Prefeitura monitora a condição da água. O municipio por meio do GAL (gerenciamento ambiental laboratorial) do Sistema SUS,  desde 2015, por meio de coleta para análise e envio mensal para o Laboratorio Adolfo Lutz de Presidente Prudente.;não;;Sim;não;sim
514;4098;Santópolis do Aguapeí;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4650;4493;248.1;260.33;0.0;1822.0;1760.0;1213862.3;567175.17;0.0;0.0;93.52;93.46;100.0;12.1;90.37;90.3;0.0;0.0;100.0;100.0;0.0;100.0;-0.049294639258363526;0.0627546984162426;0.06433774162962638;-0.6204179672487642;3548401;possui registro;100,00;100,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Não;não;sim
515;4106;Santos;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;434359;434034;48476.49;39396.59;0.0;80997.0;73588.0;262816325.33;9760784.92;0.0;0.0;100.0;99.95;97.63;17.25;99.99;99.88;0.19;1.72;102.76;102.6;1.95;102.68;0.18730522775060654;0.9882618402203331;0.8835787034522169;-0.05401039314711413;3548500;possui registro;99,00;100,00;100,00;Sim;Outro Atos do Chefe do Gabinete do Prefeito, aviso de Consulta e Audiência Publica ao Plano Municipal;Sim, para todos os órgãos e entidades;sim;Sistema de Distribuição Integrado entre os municípios da Baixada Santista.;Sim;A rede municipal de ensino, assim como o sistema de saúde e o sistema prisional têm prioridade.;Sim;Instituições consideradas prioritárias. Caso necessário poderão ser abastecidas por caminhões pipa.;sim;Transferência de água entre os sistemas, ou municípios, garante o abastecimento de toda a região.;Sim;não;sim
